Time,Knee_gyro,Knee_accel,Knee_fusion,Ankle_gyro,Ankle_accel,Ankle_fusion
9.250104,-172.9077247877147,-99.6241047530719,-121.8735822390431,-77.07706401159352,-69.25094468963864,-67.21259981264564
9.255924,-173.77724986024978,-100.0208873697515,-122.10865185155627,-76.96558895330422,-69.19177228183446,-67.15078533238109
9.261744,-174.61615027774945,-100.43765157759579,-122.31731556018339,-76.85299985143625,-69.12948656665571,-67.08711148373972
9.267552,-175.42428324635156,-100.863550044092,-122.50103444962035,-76.7388286024015,-69.06271425482863,-67.0210352133152
9.273376,-176.20149766818955,-101.285882670196,-122.65945927013243,-76.62265613471475,-68.98734288382455,-66.95234956066695
9.279196,-176.9475974137847,-101.69411021280709,-122.79292220358279,-76.50415266190984,-68.89833583022799,-66.88048747610652
9.285016,-177.66228866881028,-102.08282785137877,-122.90078911896666,-76.38309889038055,-68.79195378506634,-66.80547241370401
9.290828,-178.3451303318468,-102.45041737338175,-122.98251914814524,-76.25939311639297,-68.6677898809487,-66.7269600980118
9.29664,-178.99550063569077,-102.79496342924033,-123.03715521730221,-76.13305090506769,-68.53007903335214,-66.64526127171136
9.302456,-179.6125870585914,-103.11089382565555,-123.06336703325718,-76.00420765069728,-68.38669814745921,-66.56078230362033
9.308264,-180.19540021701042,-103.38818882327469,-123.05994780821342,-75.87313426365368,-68.24609479684167,-66.47422343484922
9.314072,-180.74280447840536,-103.61447770429633,-123.02463229068377,-75.74026922983411,-68.11573962582912,-66.38697942238377
9.319884,-181.2535517804867,-103.77810280721417,-122.9561067285837,-75.60626834949827,-68.00226089462159,-66.3001704545302
9.3257,-181.72631169963262,-103.86988851145026,-122.85144486738805,-75.47205719646547,-67.90923870860446,-66.21565096824791
9.33152,-182.15970698265426,-103.88418734937606,-122.70942627850694,-75.33883830654827,-67.83365622333952,-66.13473064810528
9.337336,-182.55236523766123,-103.82091970169247,-122.52738594292093,-75.20801787066515,-67.76556199625293,-66.05856499327334
9.343152,-182.90298350186924,-103.68732043552316,-122.30442440968808,-75.0810753428888,-67.69114931390767,-65.98820795369457
9.348968,-183.2103968839095,-103.49602846352435,-122.03911845446024,-74.95941930409298,-67.59663377709727,-65.92323781651235
9.35478,-183.47364584882152,-103.25995703602806,-121.7310377233984,-74.84424827881732,-67.47126289098293,-65.8640650155086
9.360596,-183.69203124000225,-102.98896915576125,-121.38032523499555,-74.73642739396426,-67.30849155395924,-65.80874893599953
9.36642,-183.86513705108842,-102.69123518461826,-120.98701336682085,-74.6364011741066,-67.10522346994766,-65.75695556367165
9.372224,-183.99281268095152,-102.37614662042952,-120.55263418716076,-74.5441634486275,-66.86011591857645,-65.70575968078468
9.378032,-184.07513279751478,-102.05476968395703,-120.0775829960076,-74.45929312973946,-66.57145044232038,-65.65423696210412
9.383852,-184.1123596634453,-101.73803067377759,-119.56450950192942,-74.38103873642724,-66.23438929671288,-65.59859468730268
9.38966,-184.1049175763113,-101.43451882472772,-119.01406530108447,-74.3084119716643,-65.83850623929419,-65.53744526822538
9.395472,-184.05337349510367,-101.14915647651101,-118.42956682460178,-74.24024833048621,-65.36800241100953,-65.46568514538544
9.4013,-183.9584122835451,-100.88387515386057,-117.81183927803184,-74.17520950876008,-64.80516754599485,-65.38139472149695
9.407124,-183.8208054241023,-100.63923489815306,-117.16430730841374,-74.11173240323598,-64.13463097891382,-65.27814996222043
9.412932,-183.64138710905885,-100.41425053414753,-116.48793053481444,-74.047956176212,-63.34803990121616,-65.15340910583689
9.418756,-183.4210488553138,-100.20502758504222,-115.78579569075674,-73.98166520885518,-62.44976842280868,-65.00090877303715
9.424572,-183.16074729372218,-100.0052225084282,-115.05897823574739,-73.91027345077711,-61.46060489392088,-64.81763186594536
9.43038,-182.8615099977146,-99.80841024609872,-114.30998422864873,-73.8308600764672,-60.41675827045849,-64.60013060384861
9.436216,-182.5244301940474,-99.60982857329044,-113.53995488276118,-73.74025564772538,-59.36591906057264,-64.34535346396984
9.442036,-182.1506516728374,-99.40611118141685,-112.75078085309762,-73.63516916668684,-58.36283647456053,-64.05492837387328
9.447832,-181.74134615773204,-99.19396485023978,-111.94359674125563,-73.51234213383059,-57.4639390838932,-63.72637117776314
9.453648,-181.2976857772672,-98.96909559570528,-111.1196232396973,-73.3687189247216,-56.7207331833647,-63.36678680302351
9.459456,-180.82081933094986,-98.72548048984736,-110.2799586416758,-73.20162251221772,-56.17325520185167,-62.97481355769553
9.465272,-180.31185995508065,-98.45479969196197,-109.42494394209318,-73.0089161530633,-55.843889571870264,-62.56108562005278
9.47108,-179.7718857657296,-98.14619579075476,-108.55569729839618,-72.78913099248885,-55.73308725502546,-62.12569538086466
9.476888,-179.20195592636836,-97.78716890017483,-107.67156035439906,-72.54155145584762,-55.819576160274934,-61.679441110482735
9.482696,-178.60314345183926,-97.36596993129157,-106.7737830992999,-72.2662603798727,-56.06531283850685,-61.223896863605624
9.488504,-177.97657591336105,-96.87362581471339,-105.86099448225124,-71.96414707126105,-56.42432452233672,-60.767365807878875
9.494316,-177.32347111820394,-96.3045311926649,-104.9346750330823,-71.63687713153415,-56.8527689891181,-60.31262002807966
9.500124,-176.64516233909444,-95.65745819631002,-103.99348437844428,-71.28681951967123,-57.31566791130032,-59.86491124054607
9.505944,-175.94311491284492,-94.93727434137047,-103.03916229039832,-70.91692936574209,-57.78892454590907,-59.4276962651457
9.511752,-175.21893903892706,-94.15512984258561,-102.07130265782092,-70.53059398285062,-58.25777611113316,-59.00399135942445
9.51756,-174.47439857388716,-93.3269179446171,-101.09178715327423,-70.1314613667035,-58.7130244975467,-58.59739262708187
9.523376,-173.7113993322975,-92.47163451381259,-100.10169646072673,-69.7232790360535,-59.14757401512934,-58.20939127116922
9.529192,-172.93193463140162,-91.60993429990886,-99.10276687697332,-69.30976558673326,-59.55477543768558,-57.84331140349228
9.535004,-172.13798677502268,-90.76215712917178,-98.09746145225884,-68.89451724744308,-59.927833476134985,-57.49929827539929
9.54082,-171.33140990102015,-89.94589332533579,-97.08707986372393,-68.4809358614257,-60.25987689957441,-57.18016120133424
9.546648,-170.51382695794484,-89.17476491397242,-96.07497388065742,-68.07216647118142,-60.54502181109096,-56.88481512151897
9.552448,-169.68656268185794,-88.4597440990076,-95.06191498569041,-67.67104482419987,-60.77965994586536,-56.61550218394004
9.558256,-168.85062359173565,-87.81163607423726,-94.05182006297399,-67.280069317403,-60.96233515206007,-56.37020512508432
9.564072,-168.00672630763884,-87.24237881183308,-93.04501238053022,-66.90141761555807,-61.09165897324053,-56.15070143359536
9.569884,-167.15535449732786,-86.7640177398616,-92.04578173371293,-66.5370101968233,-61.163421346233534,-55.95410547632457
9.575684,-166.29680840634012,-86.3853238938907,-91.0540842774246,-66.18858919764331,-61.168989427974125,-55.78173767203648
9.581504,-165.43122180457271,-86.10784462604629,-90.07388837266696,-65.85776089112478,-61.09682725236965,-55.629546310501425
9.587324,-164.55855075996962,-85.92392535772501,-89.10486984717288,-65.5459631354341,-60.93684602891058,-55.49812844594472
9.593136,-163.67856237077459,-85.81690982811539,-88.14951856795301,-65.25435750650531,-60.684742222668355,-55.38239362349587
9.598944,-162.790853901634,-85.76256529323194,-87.20745289246778,-64.98368380188069,-60.34409149676706,-55.2819147152277
9.604764,-161.89491826666026,-85.73237990764957,-86.27904825599087,-64.73412939587243,-59.92683490762546,-55.19165243225547
9.610576,-160.9902495123179,-85.69952765230826,-85.36413408698928,-64.50525561726035,-59.452885287108316,-55.11021876553815
9.616408,-160.07645778796407,-85.64554952945589,-84.46157669119434,-64.29600464574204,-58.947826780612495,-55.034109705739475
9.622212,-159.15335219135181,-85.56398047783793,-83.5714382504812,-64.10479287728167,-58.43865067781077,-54.96149558005063
9.628024,-158.22096124253846,-85.45875078339976,-82.69222875607223,-63.92967832494863,-57.950064789014405,-54.89137965669044
9.633848,-157.2794808396182,-85.33819183348062,-81.82391836789515,-63.768574053495676,-57.50380420422879,-54.822170808505156
9.639656,-156.3291566355777,-85.20781653275985,-80.96487098645066,-63.619469594731456,-57.11953722192406,-54.75549224543159
9.645468,-155.37012777607507,-85.06564824600694,-80.11455591255873,-63.48061951051677,-56.81392700559008,-54.69044074369344
9.6513,-154.40227642342447,-84.90174989201839,-79.2702842279003,-63.350670046917834,-56.59816840240438,-54.63060292899494
9.657108,-153.42512373449995,-84.70037725655986,-78.43086284327029,-63.228716736784435,-56.47734053317312,-54.5758132844852
9.662912,-152.43778960961666,-84.44264714716823,-77.59177539313177,-63.11430075631438,-56.45207508285624,-54.530526021031896
9.668728,-151.43901183554053,-84.10911013450203,-76.75132634860097,-63.00735567059555,-56.5203140811463,-54.49507705864602
9.674536,-150.427208892172,-83.68167676341702,-75.90334825242758,-62.90811971531022,-56.6780826684187,-54.4737538774474
9.68034,-149.40056649294985,-83.14490630490467,-75.046006835859,-62.817035390650396,-56.91942549708767,-54.467091649089234
9.686156,-148.3571330199418,-82.48830952172858,-74.1726385536218,-62.73465961886134,-57.235548014121555,-54.47832531568023
9.691968,-147.29492339462823,-81.7100198527783,-73.28173512928292,-62.66159687720097,-57.61297905034314,-54.50794197223458
9.697784,-146.21204039840137,-80.81915940341905,-72.36792396677991,-62.59844915040562,-58.03188881525923,-54.55727016383378
9.7036,-145.106812517294,-79.83395342392978,-71.4304863865084,-62.54576689341829,-58.46777202084751,-54.6265832345219
9.709416,-143.97793139612023,-78.77610712410865,-70.46674367876605,-62.50399407676179,-58.89745262763936,-54.715094955511624
9.715228,-142.8245706730155,-77.66546626604098,-69.47707881383273,-62.47341868760085,-59.30536778638128,-54.82287772149001
9.721044,-141.64647520100237,-76.5179283842977,-68.46171225383142,-62.454152709522745,-59.685366673597834,-54.94794260345334
9.72686,-140.44401290597804,-75.34617813580252,-67.42219248643845,-62.44616402013685,-60.03720697062351,-55.09041886896117
9.73266,-139.21818526296857,-74.16212600299598,-66.3612871192869,-62.449367663318355,-60.3608920042496,-55.24808063445671
9.738472,-137.97060042197296,-72.98085693169489,-65.28156308474674,-62.46375733336511,-60.651959679386565,-55.42140337305641
9.744288,-136.70341999865124,-71.82475183167729,-64.18836857711958,-62.48953141899742,-60.89938426283726,-55.60790852732886
9.750088,-135.41929429560037,-70.72368406552215,-63.08502863801815,-62.52716662782665,-61.08821264212218,-55.80843349902684
9.755892,-134.1212959335763,-69.70830393110987,-61.95120331084606,-62.57741501179912,-61.20631146580811,-56.0056517475645
9.761712,-132.8128502329249,-68.79977899866061,-60.79065404788979,-62.64122914509628,-61.25068312821837,-56.200541991336465
9.767532,-131.49765577621403,-68.0027802987563,-59.580642308739314,-62.71965086430234,-61.22998706747354,-56.378513104820144
9.773344,-130.1795925649787,-67.30525891814567,-58.324996492363674,-62.81371553112541,-61.16211128350099,-56.540514368027466
9.779164,-128.86262414974328,-66.68349721661063,-57.05220772640288,-62.92440708393298,-61.0684404143152,-56.70465461951387
9.784988,-127.550703402737,-66.10808976933531,-55.76575421859849,-63.052661893090615,-60.96948587400298,-56.871810239529424
9.7908,-126.24767814922059,-65.54869872559946,-54.49453331769766,-63.199390740184604,-60.8836969475685,-57.05910771428058
9.796632,-124.95718066013715,-64.97939314352803,-53.2412381865762,-63.36548691481596,-60.8266873019892,-57.26729529702868
9.802432,-123.68249657519509,-64.38441589028,-52.0080350641169,-63.551810116649406,-60.80918833977355,-57.49701427424145
9.808244,-122.4264348164666,-63.759033915242064,-50.79650865760077,-63.759155039067174,-60.83598011104145,-57.74876882307971
9.814072,-121.19123009001059,-63.10252209225046,-49.607639601757285,-63.98821309805016,-60.908084658302506,-58.02290547759368
9.819892,-119.97849046575246,-62.409925716624365,-48.441812129114396,-64.2395279742758,-61.025716272086946,-58.31960701290493
9.825692,-118.7891813171169,-61.671684702314394,-47.29884634527749,-64.51345487731707,-61.18791306853118,-58.63889808996394
9.831524,-117.6236383687906,-60.880682311154374,-46.22592574517493,-64.81015049647847,-61.389899134857394,-58.98692484807045
9.837332,-116.48160948589137,-60.0381940354961,-45.22190479496406,-65.12960460192342,-61.6217644616087,-59.36341128919408
9.843136,-115.36231788213013,-59.1530309521362,-44.331359202745936,-65.47168272454724,-61.869501606192124,-59.77259471282137
9.848952,-114.26453139024827,-58.236519005298696,-43.552480596623006,-65.83613773074094,-62.11842686423326,-60.21384717392778
9.85476,-113.18662894201026,-57.30011295423068,-42.83202077438536,-66.22257862185367,-62.35805990956365,-60.67657287536546
9.860568,-112.12667160792058,-56.35837749663928,-42.16796784678213,-66.63042029785193,-62.58492478188904,-61.159683526663535
9.866376,-111.08249948317308,-55.43300667138688,-41.50993128776039,-67.05884569838712,-62.80034784037841,-61.65311918311692
9.872188,-110.05187607345079,-54.551584687042705,-40.85631200366139,-67.5067898097606,-63.005240283914056,-62.15521564504729
9.878,-109.03268017493961,-53.73992091600748,-40.20875414821392,-67.97292885243233,-63.19733987028829,-62.662968362560434
9.883816,-108.02311269401075,-53.01379310375723,-39.56659619218732,-68.45565209280996,-63.373284585359514,-63.17401182385721
9.88964,-107.02186982026265,-52.37634876198521,-38.93335134759425,-68.95301212372333,-63.53223046647296,-63.68492765637294
9.895444,-106.02824787960184,-51.82118530728561,-38.30944914854733,-69.46267332277836,-63.67734829459768,-64.19260060034632
9.90126,-105.0421730322779,-51.33730071731918,-37.69873798624215,-69.98188332215587,-63.81529382246508,-64.69367340072182
9.907084,-104.06416754416628,-50.91266484895115,-37.102503893433145,-70.50747877588562,-63.954805084275414,-65.18441466224196
9.912884,-103.0952694537273,-50.5356739933056,-36.52397769972916,-71.03592524839081,-64.10473480583622,-65.66204009282633
9.918696,-102.1369210924807,-50.19652662846952,-35.964846204514515,-71.56338837641158,-64.27247405804206,-66.12247434881351
9.924512,-101.19083984214622,-49.88847032772094,-35.427320207051324,-72.08582517631397,-64.46301837963271,-66.56365397583143
9.930312,-100.25888196845092,-49.60577739812435,-34.91298055279251,-72.59907044406867,-64.67833804464544,-66.98151012868628
9.936128,-99.34290518539227,-49.339195823266216,-34.422576567517844,-73.09890103404639,-64.91866085479926,-67.37483517635263
9.941944,-98.44463344475909,-49.07458343779304,-33.957182050948596,-73.58109816740799,-65.18587653821655,-67.74011003222402
9.947772,-97.56553458156331,-48.79697687471197,-33.51572229861748,-74.04155626925275,-65.48507290926575,-68.07750349861561
9.953584,-96.70673250394546,-48.494681232766524,-33.098578941940296,-74.47647025054003,-65.82160549240652,-68.38481305806867
9.959392,-95.8689705555141,-48.159198307559016,-32.70311537137532,-74.8825834348898,-66.19653520745122,-68.66391836992565
9.965212,-95.05261619630126,-47.78473824489985,-32.32899702304756,-75.25744341558463,-66.60452044821507,-68.91456118929874
9.971024,-94.2576805157841,-47.370424208802646,-31.972866762618448,-75.5996174336687,-67.0349480610892,-69.13976768677658
9.976848,-93.48383150118994,-46.922036372609085,-31.633669438471518,-75.90883024650411,-67.47375135925574,-69.34123050900884
9.98266,-92.73039049003832,-46.451267923068286,-31.308246828600893,-76.18598574588646,-67.90336416947265,-69.52191642848844
9.98846,-91.99631645813619,-45.97274186775799,-30.994836689940687,-76.4330491033619,-68.30350906946016,-69.68479456490296
9.994276,-91.28019093829762,-45.49906428899116,-30.691122011804467,-76.65280711947871,-68.65672399537532,-69.83181388083902
10.000092,-90.58021034207998,-45.04048581442701,-30.394809932149144,-76.84856244793578,-68.95280433054978,-69.96633481356643
10.0059,-89.89420784234476,-44.61242969771248,-30.10507189580134,-77.023842608745,-69.18550767750668,-70.08903649747435
10.011732,-89.21974053968263,-44.238968577616326,-29.819449129228154,-77.18219151612551,-69.34825715748971,-70.20301446565664
10.017544,-88.5542292914683,-43.945496297828726,-29.53910504755242,-77.32703944527616,-69.43599274548473,-70.30786343613039
10.023352,-87.89509253640168,-43.749969641296566,-29.261784911179227,-77.4615996068229,-69.44873095296332,-70.40601070995234
10.02916,-87.2398427553931,-43.6596722169256,-28.990056799087146,-77.58877142537597,-69.391558072447,-70.49633333446512
10.034972,-86.58615426276913,-43.67180865372967,-28.722126972977,-77.71106247329718,-69.27203192306085,-70.58030843474177
10.04078,-85.93191690965256,-43.775246498324655,-28.460593259406686,-77.83052884498316,-69.09782507724924,-70.6563153618435
10.046596,-85.27528314254984,-43.95282648937035,-28.204298786702097,-77.94872034679462,-68.87515702365012,-70.72466435394998
10.05242,-84.61471024674938,-44.184801016012464,-27.95483812418006,-78.06662063999894,-68.60752407741379,-70.78318593862379
10.058232,-83.94900032083629,-44.45080356831623,-27.711797588134278,-78.1845869102997,-68.29723633122985,-70.83093771757407
10.064036,-83.2773370500305,-44.72805320071416,-27.475265008210016,-78.30230572568988,-67.95072381381863,-70.86556853480164
10.069852,-82.59930744119504,-44.99067564796382,-27.245554843046275,-78.41878132088264,-67.58199603518887,-70.88508212984078
10.075664,-81.91490148381715,-45.21304571229692,-27.021028010389735,-78.5323738996126,-67.21075367481394,-70.88803849591335
10.08148,-81.2244910574947,-45.37222428079001,-26.80256486344584,-78.64090112488478,-66.85881043247068,-70.87192710530803
10.087296,-80.52878292969882,-45.447833736363734,-26.58695153012731,-78.74179401132626,-66.54779531147638,-70.83722708872787
10.093096,-79.82874704293178,-45.423057593686146,-26.37538565360782,-78.83228756808973,-66.29699869146336,-70.78163292599085
10.098904,-79.12553936220024,-45.287120445599875,-26.163714264411137,-78.90963226489413,-66.12085878658236,-70.70773022322086
10.104724,-78.42043472641468,-45.036433301932426,-25.953199420100084,-78.97130774151856,-66.02792159894926,-70.61400803689081
10.110532,-77.71476739291585,-44.67394764003984,-25.73968460058487,-79.01520625563072,-66.02173973237163,-70.50452096986488
10.116344,-77.00987215425953,-44.20820132244637,-25.524273642093725,-79.0397546504328,-66.10134308586876,-70.37874322516885
10.12216,-76.3070250409532,-43.65214726989174,-25.303671082726243,-79.04396314239936,-66.26009357015727,-70.24098968736295
10.12798,-75.60738657956502,-43.02185734097294,-25.078664871764218,-79.0274050747449,-66.48501262453559,-70.09144823094518
10.133788,-74.91195296136856,-42.336262512022195,-24.84739812178545,-78.99013412009351,-66.75821455765832,-69.9332763791821
10.139612,-74.2215248587986,-41.616764276516975,-24.610291141295814,-78.93254689611798,-67.05932129839634,-69.76680647820693
10.145436,-73.53669969256924,-40.884771119744954,-24.36714222791251,-78.85520643165808,-67.3672482797231,-69.59296247754773
10.151248,-72.8578797604702,-40.15910123889235,-24.11804778672821,-78.75865052490597,-67.66099880550247,-69.41166548672614
10.157072,-72.18528704608478,-39.45614183709499,-23.864347687586424,-78.64321609345838,-67.92002747710089,-69.22123267168293
10.162884,-71.51898490804888,-38.7917264593533,-23.60590256509551,-78.50890933450212,-68.12475598065171,-69.02091481065207
10.168692,-70.8589066249905,-38.18165589975487,-23.345328141997815,-78.355337451747,-68.2572830746355,-68.806783659515
10.174524,-70.2048848179996,-37.639980623071104,-23.08232184820819,-78.18170152652121,-68.30265113695613,-68.57753322156024
10.18034,-69.55667548890813,-37.17670422880857,-22.82029875572082,-77.98684137062386,-68.25084725283996,-68.32801898422738
10.186148,-68.91397270587204,-36.79676882995229,-22.55880873913671,-77.76931924026378,-68.09788211833552,-68.05676894329464
10.191968,-68.27641145971812,-36.50104771975288,-22.30142320836341,-77.52752839095719,-67.84490066305685,-67.75886382944937
10.19778,-67.64355781553036,-36.28872913676424,-22.047533391361736,-77.25981822045898,-67.49710057737276,-67.43322587861913
10.20358,-67.01489075037043,-36.159475207962146,-21.800516076059797,-76.96463639272798,-67.06399704598641,-67.07664853953398
10.209396,-66.38978963694235,-36.11422253098881,-21.559642156111433,-76.64069101110263,-66.56006251687894,-66.6890565618671
10.215208,-65.7675434213088,-36.15448818792041,-21.328048612715822,-76.28712912769561,-66.0042725046635,-66.27014347871825
10.22102,-65.1473826269997,-36.28017378396409,-21.104974953883012,-75.90371348568816,-65.4184987662497,-65.82122484986803
10.22684,-64.52851747314422,-36.486746140567355,-20.893006804564468,-75.49096576096449,-64.82528464020254,-65.34520566671213
10.232648,-63.91016578847329,-36.763706952329855,-20.691415152250453,-75.05024078351596,-64.24538612206028,-64.84456246943819
10.23846,-63.29156890182169,-37.09536504161322,-20.50147077963006,-74.5837038607794,-63.695694587858874,-64.32426959725711
10.244272,-62.67200083050111,-37.46270976113232,-20.322447298937135,-74.09419080873474,-63.18789856627614,-63.78683089898369
10.2501,-62.05076971611085,-37.84270410582001,-20.15323392688069,-73.5849261435083,-62.72733638921767,-63.23679066287341
10.2559,-61.42720045006586,-38.20388380341231,-19.992992164345903,-73.05907982835525,-62.311572898196395,-62.674930141908376
10.261716,-60.80058869224024,-38.50427849362685,-19.837217039121327,-72.51919250929095,-61.930508581506906,-62.10275549744883
10.267532,-60.17013871142638,-38.69759572975017,-19.68488660269656,-71.96657894987494,-61.57026494219699,-61.517991605635345
10.273336,-59.53491943224263,-38.74562360159017,-19.52851351705528,-71.40085892518253,-61.21874355327856,-60.91826285673946
10.279144,-58.89386593357508,-38.6288430631114,-19.36697236911754,-70.8197266643448,-60.86900677997588,-60.29826337995207
10.284964,-58.24582331873803,-38.3488878963407,-19.192244725000712,-70.2189889966663,-60.51971125508013,-59.653212958798015
10.290772,-57.5896057566451,-37.92359300091868,-19.003262652064482,-69.59283282314064,-60.17359754588916,-58.976153709082176
10.296584,-56.92404713650134,-37.37938019487618,-18.794072516598096,-68.93425545723059,-59.83512452253474,-58.26228779311368
10.302404,-56.24803864484403,-36.74476708803887,-18.56381329595843,-68.23559570868035,-59.507350121771815,-57.50505529797843
10.308236,-55.56055856371653,-36.04762312919851,-18.309644189598618,-67.4891137594415,-59.18773339382394,-56.7013230915191
10.314044,-54.86070223063842,-35.314884731890096,-18.031062284423754,-66.68757758347336,-58.86562021861508,-55.84692619454818
10.319868,-54.14771734728979,-34.569837652322065,-17.728034216523568,-65.82481672922337,-58.52456540882907,-54.941128750987595
10.325684,-53.42104185693973,-33.82826076841558,-17.400609253852316,-64.89620110416601,-58.147259747677985,-53.9835890356242
10.331484,-52.68034794723188,-33.09823731934203,-17.050633345103762,-63.899016266741384,-57.71989567305453,-52.976555914511565
10.337312,-51.92560383299917,-32.38207993248774,-16.678909537279264,-62.83272988616581,-57.23605375185272,-51.92409766701205
10.343124,-51.157146076927056,-31.678950845080436,-16.288342281393064,-61.69914587657665,-56.69850432699954,-50.832082170047016
10.348952,-50.375741235149945,-30.988824016328266,-15.880546789168983,-60.50244175113334,-56.11704314427652,-49.70861703283311
10.354768,-49.582621784129906,-30.31451576329045,-15.41273067510951,-59.249086422113145,-55.50462514226717,-48.5352906966747
10.360576,-48.77947850443358,-29.660557148262843,-14.887109060741775,-57.947622837856414,-54.87399726691019,-47.32296557923406
10.366392,-47.96839662765984,-29.031577911712045,-14.26199033370373,-56.60830814272599,-54.23459830687331,-46.0518016601703
10.372212,-47.15174537783257,-28.4298045488706,-13.539793810639585,-55.242642285887634,-53.59036358514275,-44.733574376108606
10.378024,-46.33204377308171,-27.85096948030059,-12.771899430254335,-53.862838212738154,-52.9399878824719,-43.40051082044481
10.383832,-45.51183083933611,-27.283201702204114,-11.960578746095047,-52.48128344048294,-52.27893481870908,-42.06347552453975
10.389648,-44.69356678629488,-26.71248259926403,-11.155434409145172,-51.11003674240815,-51.601024743013134,-40.75656539093127
10.395464,-43.87957316378814,-26.130243776150007,-10.358402239593127,-49.760395596292874,-50.89926914256029,-39.488381022062036
10.401284,-43.07199847161379,-25.535871522809146,-9.571230830955757,-48.44254976501658,-50.166930700454536,-38.26608685582773
10.407104,-42.27279278357522,-24.93330755627153,-8.79549474773407,-47.16531839248628,-49.39951671057437,-37.09531815850139
10.41292,-41.483691411019485,-24.327740179684188,-8.032625397638201,-45.935972193240154,-48.597555090941775,-35.98016068355517
10.41872,-40.70622250509439,-23.725864289113304,-7.283953284932498,-44.76015150344358,-47.768048251069715,-34.923190585852446
10.424536,-39.9417478485111,-23.135869635115117,-6.550751083332129,-43.64187355312277,-46.922940969437,-33.92556193526024
10.43036,-39.1915269024491,-22.564912188955663,-5.834266323061729,-42.583596586648476,-46.07537095556926,-32.987131652734675
10.43616,-38.456781242395046,-22.017829580738773,-5.135736264740256,-41.58631514659965,-45.23558719780696,-32.10661434027192
10.441968,-37.73873957641375,-21.497500381462277,-4.4563836724770045,-40.649686968676065,-44.40954069606933,-31.28176059612556
10.447784,-37.038653023651044,-21.00429169098422,-3.797397978110395,-39.772195377125165,-43.601049733262435,-30.509552234771842
10.453596,-36.35777959900831,-20.53607824089321,-3.1599090499080233,-38.95133793457881,-42.814449814083666,-29.78640688116501
10.459408,-35.69735013505016,-20.089576249277346,-2.544960025958446,-38.18383198902532,-42.05526048635086,-29.108383788360705
10.465236,-35.05853187891591,-19.661423752456493,-1.9534834542109496,-37.4658299549136,-41.32909499492702,-28.471383060407405
10.47106,-34.44239765572254,-19.249196309560727,-1.4434763818420442,-36.79313429418986,-40.64033336327206,-27.910678006214482
10.476868,-33.849902661913795,-18.852249598779135,-1.01560271902488,-36.16140540719153,-39.991657226910256,-27.422385291232438
10.4827,-33.28186728633306,-18.47102196814297,-0.7253904516000927,-35.566356955401055,-39.384208068940254,-27.040111637478173
10.488504,-32.738962649462785,-18.10539263505403,-0.5732295683619559,-35.00392911399181,-38.817743739571846,-26.760737587910796
10.494316,-32.22170152302733,-17.75426594996943,-0.4977939199051927,-34.47043104887039,-38.29056195837733,-26.538208353959114
10.500152,-31.7304443278895,-17.41675165601411,-0.49927310703596206,-33.96264974924547,-37.79950951028413,-26.37046358894597
10.50596,-31.265425603456602,-17.093632274754626,-0.5184030520047234,-33.47792543842599,-37.34088591166729,-26.215263396430498
10.51178,-30.826793130757995,-16.788100242716286,-0.5552762693362716,-33.014191948213885,-36.912341461430245,-26.07163569617243
10.517592,-30.414644921788845,-16.50490404665382,-0.6101741452476651,-32.569980166040445,-36.514069421806155,-25.940152854626387
10.523404,-30.02905479560382,-16.248217639965482,-0.6831540230738627,-32.14438783057326,-36.14807641211178,-25.820724466821712
10.529208,-29.670086335217306,-16.020493044464548,-0.7747463688604406,-31.737022113890283,-35.81721752365518,-25.714741870339015
10.535012,-29.33779839220236,-15.823106555632839,-0.8849758017726514,-31.347918888589675,-35.52505231076964,-25.622617760292517
10.540824,-29.032243333096226,-15.657470651863628,-1.014488690072582,-30.97744010552007,-35.275038080314275,-25.54616990521304
10.546624,-28.75345907807499,-15.525433715371118,-1.163236482157365,-30.62615273495352,-35.0692212422808,-25.485882913576376
10.55244,-28.501458375094206,-15.428219869174514,-1.331755555355388,-30.294699132876364,-34.90783193596454,-25.44345816582075
10.558248,-28.276215544592752,-15.36462442918298,-1.519856884766883,-29.98367466497769,-34.78954258988727,-25.419163551537274
10.564052,-28.077647541993688,-15.329855874095966,-1.7275333745796817,-29.693532002839458,-34.71211627325997,-25.414260605886746
10.56986,-27.905591246412264,-15.315330961494615,-1.954391202551417,-29.424530769966438,-34.673306000658236,-25.428839813271715
10.575672,-27.75978147519133,-15.310122425588332,-2.199492431415603,-29.17674301810767,-34.670952244536785,-25.463848648823607
10.581484,-27.639832074830935,-15.304016584167636,-2.4622329759184134,-28.95011707745887,-34.702195502314375,-25.519595445614012
10.5873,-27.545226730342655,-15.290007273049925,-2.740933749760596,-28.744596769709727,-34.76345918193798,-25.597183946738035
10.59312,-27.47532845515299,-15.265226385132522,-3.0348652989276497,-28.560282240514564,-34.85184591282272,-25.69768602680706
10.598928,-27.42940845981403,-15.231375156302596,-3.3424376589831,-28.397608089314854,-34.96652404456994,-25.82293853616543
10.604744,-27.406687400529066,-15.195637902574521,-3.6629147530415547,-28.257509693644113,-35.10944271490152,-25.975103478183847
10.610568,-27.406379350090344,-15.171446203180288,-3.9957482887444784,-28.141545069429586,-35.28502485403182,-26.15695810872777
10.61638,-27.427728162189034,-15.17658196878953,-4.340240782403911,-28.05193886865415,-35.497188417517236,-26.371596058921657
